collection_frequency,hourly_collection_plan_id,row_count,timeBox_start_date,timeBox_start_time,timeBox_end_date,timeBox_end_time,ownerSequence,inputRequest_exists,Collection_id,Collection_customer,Collection_name,collection_frequency_requestOwner,Collection_earliestStartTime,Collection_expectedDeliveryTime,Collection_hints,Collection_status,Collection_customerPackagingId,input_filename,input_reference,owner_timebox_start_date,owner_timebox_start_time,owner_timebox_end_date,owner_timebox_end_time,provider,site,hierarchy_customer,hierarchy_customerSiteCode,hierarchy_priority,requests_count,enrichment_request_count,file_collection_frequency,file_hourly_collection_plan_id,grouped_row_count
ChannelComparison,17379,48,20250701,1700,20250701,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250701,1700,20250701,2359,QL2,KE,*,KE,1,1,0,ChannelComparison,17379,48
ChannelComparison,17382,48,20250701,1700,20250701,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250701,1700,20250701,2359,QL2,KE,*,KE,1,1,0,ChannelComparison,17382,48
ChannelComparison,17380,48,20250701,1700,20250701,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250701,1700,20250701,2359,QL2,KE,*,KE,1,1,0,ChannelComparison,17380,48
ChannelComparison,17389,48,20250702,1700,20250702,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250702,1700,20250702,2359,QL2,KE,*,KE,1,1,0,ChannelComparison,17389,48
Daily,17551,9270,20250703,500,20250703,1059,1,1,122,AA,Multi-Passenger,daily,0,600,,active,1,AA_MULTI_PAX_27MAY2025.csv,35143,20250703,500,20250703,1059,QL2,DL_IP,*,DL,1,1,0,Daily,17551,47
Daily,17512,9270,20250701,500,20250701,1059,1,1,122,AA,Multi-Passenger,daily,0,600,,active,1,AA_MULTI_PAX_27MAY2025.csv,35143,20250701,500,20250701,1059,QL2,DL_IP,*,DL,1,1,0,Daily,17512,47
Daily,17552,9270,20250703,500,20250703,1059,1,1,122,AA,Multi-Passenger,daily,0,600,,active,1,AA_MULTI_PAX_27MAY2025.csv,35143,20250703,500,20250703,1059,QL2,DL_IP,*,DL,1,1,0,Daily,17552,46
Hourly,17218,46,20250701,700,20250701,700,1,1,128,TestAyse,TestAyseCollection,hourly,0,2359,(null),active,1,QL2Testing_0611.csv,36132,20250630,700,20250701,659,AS,AS-API,*,AS,1,1,0,Hourly,17218,46
Daily,17397,46,20250703,1300,20250703,1459,1,1,123,QATEST,QATEST-Prod-Collection,daily,800,1000,,active,1,Sanity-3VFormat-2.csv,35774,20250703,1300,20250703,1459,QL2,KE,*,KE,1,1,0,Daily,17397,46
Daily,17387,46,20250702,1300,20250702,1459,1,1,123,QATEST,QATEST-Prod-Collection,daily,800,1000,,active,1,Sanity-3VFormat-2.csv,35774,20250702,1300,20250702,1459,QL2,KE,*,KE,1,1,0,Daily,17387,46
Hourly,17243,46,20250703,700,20250703,700,1,1,128,TestAyse,TestAyseCollection,hourly,0,2359,(null),active,1,QL2Testing_0611.csv,36132,20250702,700,20250703,659,AS,AS-API,*,AS,1,1,0,Hourly,17243,46
Daily,17377,46,20250701,1300,20250701,1459,1,1,123,QATEST,QATEST-Prod-Collection,daily,800,1000,,active,1,Sanity-3VFormat-2.csv,35774,20250701,1300,20250701,1459,QL2,KE,*,KE,1,1,0,Daily,17377,46
Daily,17511,9270,20250701,500,20250701,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B2.csv,31919,20250701,500,20250701,1059,QL2,DL_IP,*,DL,1,1,0,Daily,17511,46
Hourly,17231,46,20250702,700,20250702,700,1,1,128,TestAyse,TestAyseCollection,hourly,0,2359,(null),active,1,QL2Testing_0611.csv,36132,20250701,700,20250702,659,AS,AS-API,*,AS,1,1,0,Hourly,17231,46
Daily,17564,7731,20250701,500,20250701,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B5.csv,36136,20250701,500,20250701,1059,AI,F9,*,F9,1,1,0,Daily,17564,45
Daily,17594,7731,20250703,500,20250703,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B5.csv,36136,20250703,500,20250703,1059,AI,F9,*,F9,1,1,0,Daily,17594,45
Daily,17579,7731,20250702,500,20250702,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B5.csv,36136,20250702,500,20250702,1059,AI,F9,*,F9,1,1,0,Daily,17579,45
Adhoc,17374,45,20250701,0,20250701,0,1,1,31,Sanity,SanityCollection,adhoc,0,2359,,active,1,SanityTest-Sanity2-3VPROD.csv,33971,20250630,500,20250701,459,QL2,KE,*,KE,1,1,0,Adhoc,17374,45
Daily,17550,9270,20250703,500,20250703,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B2.csv,31919,20250703,500,20250703,1059,QL2,DL_IP,*,DL,1,1,0,Daily,17550,45
Daily,17531,9270,20250702,500,20250702,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B2.csv,31919,20250702,500,20250702,1059,QL2,DL_IP,*,DL,1,1,0,Daily,17531,44
Daily,17513,9270,20250701,500,20250701,1059,1,1,122,AA,Multi-Passenger,daily,0,600,,active,1,AA_MULTI_PAX_27MAY2025.csv,35143,20250701,500,20250701,1059,QL2,DL_IP,*,DL,1,1,0,Daily,17513,44
Daily,17533,9270,20250702,500,20250702,1059,1,1,122,AA,Multi-Passenger,daily,0,600,,active,1,AA_MULTI_PAX_27MAY2025.csv,35143,20250702,500,20250702,1059,QL2,DL_IP,*,DL,1,1,0,Daily,17533,43
Daily,17551,9270,20250703,500,20250703,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B2.csv,31919,20250703,500,20250703,1059,QL2,DL_IP,*,DL,1,1,0,Daily,17551,42
Daily,17328,688,20250703,400,20250703,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250703,400,20250703,959,QL2,BW,*,BW,1,1,0,Daily,17328,41
Daily,17322,688,20250701,400,20250701,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250701,400,20250701,959,QL2,BW,*,BW,1,1,0,Daily,17322,41
Daily,17325,688,20250702,400,20250702,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250702,400,20250702,959,QL2,BW,*,BW,1,1,0,Daily,17325,41
Daily,17512,9270,20250701,500,20250701,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B2.csv,31919,20250701,500,20250701,1059,QL2,DL_IP,*,DL,1,1,0,Daily,17512,41
Daily,17532,9270,20250702,500,20250702,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B2.csv,31919,20250702,500,20250702,1059,QL2,DL_IP,*,DL,1,1,0,Daily,17532,41
Daily,17470,6243,20250701,500,20250701,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_A1.csv,32335,20250701,500,20250701,1059,SS,SKYS,*,VS,1,1,0,Daily,17470,40
Daily,17496,6243,20250703,500,20250703,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_A1.csv,32335,20250703,500,20250703,1059,SS,SKYS,*,VS,1,1,0,Daily,17496,40
Daily,17483,6243,20250702,500,20250702,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_A1.csv,32335,20250702,500,20250702,1059,SS,SKYS,*,VS,1,1,0,Daily,17483,40
Daily,17533,9270,20250702,500,20250702,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B2.csv,31919,20250702,500,20250702,1059,QL2,DL_IP,*,DL,1,1,0,Daily,17533,40
Daily,17509,9270,20250701,500,20250701,1059,1,1,122,AA,Multi-Passenger,daily,0,600,,active,1,AA_MULTI_PAX_27MAY2025.csv,35143,20250701,500,20250701,1059,QL2,DL_IP,*,DL,1,1,0,Daily,17509,39
Daily,17552,9270,20250703,500,20250703,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B2.csv,31919,20250703,500,20250703,1059,QL2,DL_IP,*,DL,1,1,0,Daily,17552,38
Daily,17596,8460,20250703,0,20250703,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,36856,20250703,0,20250703,959,AI,F9,*,F9,1,1,0,Daily,17596,38
Daily,17529,9270,20250702,500,20250702,1059,1,1,122,AA,Multi-Passenger,daily,0,600,,active,1,AA_MULTI_PAX_27MAY2025.csv,35143,20250702,500,20250702,1059,QL2,DL_IP,*,DL,1,1,0,Daily,17529,38
Daily,17513,9270,20250701,500,20250701,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B2.csv,31919,20250701,500,20250701,1059,QL2,DL_IP,*,DL,1,1,0,Daily,17513,38
Daily,17566,8460,20250701,0,20250701,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,36856,20250701,0,20250701,959,AI,F9,*,F9,1,1,0,Daily,17566,38
Daily,17581,8460,20250702,0,20250702,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,36856,20250702,0,20250702,959,AI,F9,*,F9,1,1,0,Daily,17581,38
Daily,17548,9270,20250703,500,20250703,1059,1,1,122,AA,Multi-Passenger,daily,0,600,,active,1,AA_MULTI_PAX_27MAY2025.csv,35143,20250703,500,20250703,1059,QL2,DL_IP,*,DL,1,1,0,Daily,17548,37
Daily,17456,715205,20250703,400,20250703,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250703,400,20250703,959,TP,1G,*,GDS,1,1,0,Daily,17456,36
Daily,17445,715205,20250702,400,20250702,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250702,400,20250702,959,TP,1G,*,GDS,1,1,0,Daily,17445,36
ChannelComparison,17259,36,20250701,1700,20250701,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250701,1700,20250701,2359,QL2,WF,*,WF,1,1,0,ChannelComparison,17259,36
ChannelComparison,17287,36,20250703,1700,20250703,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250703,1700,20250703,2359,QL2,WF,*,WF,1,1,0,ChannelComparison,17287,36
ChannelComparison,17286,36,20250703,1700,20250703,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250703,1700,20250703,2359,QL2,WF,*,WF,1,1,0,ChannelComparison,17286,36
Daily,17434,715204,20250701,400,20250701,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250701,400,20250701,959,TP,1G,*,GDS,1,1,0,Daily,17434,36
ChannelComparison,17260,36,20250701,1700,20250701,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250701,1700,20250701,2359,QL2,WF,*,WF,1,1,0,ChannelComparison,17260,36
ChannelComparison,17285,36,20250703,1700,20250703,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250703,1700,20250703,2359,QL2,WF,*,WF,1,1,0,ChannelComparison,17285,36
ChannelComparison,17270,36,20250702,1700,20250702,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250702,1700,20250702,2359,QL2,WF,*,WF,1,1,0,ChannelComparison,17270,36
ChannelComparison,17284,36,20250703,1700,20250703,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250703,1700,20250703,2359,QL2,WF,*,WF,1,1,0,ChannelComparison,17284,36
ChannelComparison,17265,36,20250701,1700,20250701,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250701,1700,20250701,2359,QL2,WF,*,WF,1,1,0,ChannelComparison,17265,36
ChannelComparison,17283,36,20250703,1700,20250703,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250703,1700,20250703,2359,QL2,WF,*,WF,1,1,0,ChannelComparison,17283,36
ChannelComparison,17274,36,20250702,1700,20250702,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250702,1700,20250702,2359,QL2,WF,*,WF,1,1,0,ChannelComparison,17274,36
ChannelComparison,17271,36,20250702,1700,20250702,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250702,1700,20250702,2359,QL2,WF,*,WF,1,1,0,ChannelComparison,17271,36
ChannelComparison,17264,36,20250701,1700,20250701,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250701,1700,20250701,2359,QL2,WF,*,WF,1,1,0,ChannelComparison,17264,36
ChannelComparison,17272,36,20250702,1700,20250702,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250702,1700,20250702,2359,QL2,WF,*,WF,1,1,0,ChannelComparison,17272,36
ChannelComparison,17273,36,20250702,1700,20250702,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250702,1700,20250702,2359,QL2,WF,*,WF,1,1,0,ChannelComparison,17273,36
ChannelComparison,17282,36,20250703,1700,20250703,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250703,1700,20250703,2359,QL2,WF,*,WF,1,1,0,ChannelComparison,17282,36
ChannelComparison,17261,36,20250701,1700,20250701,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250701,1700,20250701,2359,QL2,WF,*,WF,1,1,0,ChannelComparison,17261,36
ChannelComparison,17275,36,20250702,1700,20250702,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250702,1700,20250702,2359,QL2,WF,*,WF,1,1,0,ChannelComparison,17275,36
ChannelComparison,17263,36,20250701,1700,20250701,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250701,1700,20250701,2359,QL2,WF,*,WF,1,1,0,ChannelComparison,17263,36
ChannelComparison,17276,36,20250702,1700,20250702,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250702,1700,20250702,2359,QL2,WF,*,WF,1,1,0,ChannelComparison,17276,36
ChannelComparison,17281,36,20250703,1700,20250703,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250703,1700,20250703,2359,QL2,WF,*,WF,1,1,0,ChannelComparison,17281,36
ChannelComparison,17262,36,20250701,1700,20250701,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250701,1700,20250701,2359,QL2,WF,*,WF,1,1,0,ChannelComparison,17262,36
Daily,17568,8460,20250701,0,20250701,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,36856,20250701,0,20250701,959,AI,F9,*,F9,1,1,0,Daily,17568,34
Daily,17585,34,20250702,1300,20250702,1459,1,1,123,QATEST,QATEST-Prod-Collection,daily,800,1000,,active,1,Sanity-3VFormat-2.csv,35774,20250702,1300,20250702,1459,AI,F9,*,F9,1,1,0,Daily,17585,34
Daily,17597,8459,20250703,0,20250703,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,36856,20250703,0,20250703,959,AI,F9,*,F9,1,1,0,Daily,17597,34
Daily,17582,8459,20250702,0,20250702,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,36856,20250702,0,20250702,959,AI,F9,*,F9,1,1,0,Daily,17582,34
Daily,17598,8460,20250703,0,20250703,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,36856,20250703,0,20250703,959,AI,F9,*,F9,1,1,0,Daily,17598,34
Daily,17570,34,20250701,1300,20250701,1459,1,1,123,QATEST,QATEST-Prod-Collection,daily,800,1000,,active,1,Sanity-3VFormat-2.csv,35774,20250701,1300,20250701,1459,AI,F9,*,F9,1,1,0,Daily,17570,34
Daily,17567,8459,20250701,0,20250701,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,36856,20250701,0,20250701,959,AI,F9,*,F9,1,1,0,Daily,17567,34
Daily,17600,34,20250703,1300,20250703,1459,1,1,123,QATEST,QATEST-Prod-Collection,daily,800,1000,,active,1,Sanity-3VFormat-2.csv,35774,20250703,1300,20250703,1459,AI,F9,*,F9,1,1,0,Daily,17600,34
Daily,17583,8460,20250702,0,20250702,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,36856,20250702,0,20250702,959,AI,F9,*,F9,1,1,0,Daily,17583,34
ChannelComparison,17415,30,20250702,1700,20250702,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250702,1700,20250702,2359,QL2,HA,*,HA,1,1,0,ChannelComparison,17415,30
ChannelComparison,17407,30,20250701,1700,20250701,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250701,1700,20250701,2359,QL2,HA,*,HA,1,1,0,ChannelComparison,17407,30
ChannelComparison,17408,30,20250701,1700,20250701,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250701,1700,20250701,2359,QL2,HA,*,HA,1,1,0,ChannelComparison,17408,30
ChannelComparison,17409,30,20250701,1700,20250701,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250701,1700,20250701,2359,QL2,HA,*,HA,1,1,0,ChannelComparison,17409,30
ChannelComparison,17410,30,20250701,1700,20250701,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250701,1700,20250701,2359,QL2,HA,*,HA,1,1,0,ChannelComparison,17410,30
ChannelComparison,17429,30,20250703,1700,20250703,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250703,1700,20250703,2359,QL2,HA,*,HA,1,1,0,ChannelComparison,17429,30
ChannelComparison,17411,30,20250701,1700,20250701,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250701,1700,20250701,2359,QL2,HA,*,HA,1,1,0,ChannelComparison,17411,30
ChannelComparison,17428,30,20250703,1700,20250703,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250703,1700,20250703,2359,QL2,HA,*,HA,1,1,0,ChannelComparison,17428,30
ChannelComparison,17416,30,20250702,1700,20250702,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250702,1700,20250702,2359,QL2,HA,*,HA,1,1,0,ChannelComparison,17416,30
ChannelComparison,17427,30,20250703,1700,20250703,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250703,1700,20250703,2359,QL2,HA,*,HA,1,1,0,ChannelComparison,17427,30
ChannelComparison,17426,30,20250703,1700,20250703,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250703,1700,20250703,2359,QL2,HA,*,HA,1,1,0,ChannelComparison,17426,30
ChannelComparison,17425,30,20250703,1700,20250703,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250703,1700,20250703,2359,QL2,HA,*,HA,1,1,0,ChannelComparison,17425,30
ChannelComparison,17412,30,20250701,1700,20250701,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250701,1700,20250701,2359,QL2,HA,*,HA,1,1,0,ChannelComparison,17412,30
ChannelComparison,17418,30,20250702,1700,20250702,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250702,1700,20250702,2359,QL2,HA,*,HA,1,1,0,ChannelComparison,17418,30
ChannelComparison,17419,30,20250702,1700,20250702,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250702,1700,20250702,2359,QL2,HA,*,HA,1,1,0,ChannelComparison,17419,30
ChannelComparison,17413,30,20250701,1700,20250701,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250701,1700,20250701,2359,QL2,HA,*,HA,1,1,0,ChannelComparison,17413,30
ChannelComparison,17424,30,20250703,1700,20250703,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250703,1700,20250703,2359,QL2,HA,*,HA,1,1,0,ChannelComparison,17424,30
ChannelComparison,17423,30,20250703,1700,20250703,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250703,1700,20250703,2359,QL2,HA,*,HA,1,1,0,ChannelComparison,17423,30
ChannelComparison,17417,30,20250702,1700,20250702,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250702,1700,20250702,2359,QL2,HA,*,HA,1,1,0,ChannelComparison,17417,30
ChannelComparison,17421,30,20250702,1700,20250702,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250702,1700,20250702,2359,QL2,HA,*,HA,1,1,0,ChannelComparison,17421,30
ChannelComparison,17420,30,20250702,1700,20250702,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250702,1700,20250702,2359,QL2,HA,*,HA,1,1,0,ChannelComparison,17420,30
Daily,17441,24,20250701,1100,20250701,1659,1,1,129,QATEST,QATEST-Jun17,daily,600,1200,(null),active,1,provtest.csv,36142,20250701,1100,20250701,1659,TP,1G,*,GDS,1,1,0,Daily,17441,24
Daily,17463,24,20250703,1100,20250703,1659,1,1,129,QATEST,QATEST-Jun17,daily,600,1200,(null),active,1,provtest.csv,36142,20250703,1100,20250703,1659,TP,1G,*,GDS,1,1,0,Daily,17463,24
Adhoc,17430,28,20250701,0,20250701,0,1,1,31,Sanity,SanityCollection,adhoc,0,2359,,active,1,SanityTest-Sanity2-3VPROD.csv,33971,20250630,500,20250701,459,TP,1G,*,GDS,1,1,0,Adhoc,17430,24
Daily,17516,24,20250701,1300,20250701,1459,1,1,123,QATEST,QATEST-Prod-Collection,daily,800,1000,,active,1,Sanity-3VFormat-2.csv,35774,20250701,1300,20250701,1459,QL2,DL_IP,*,DL,1,1,0,Daily,17516,24
Daily,17535,24,20250702,1300,20250702,1459,1,1,123,QATEST,QATEST-Prod-Collection,daily,800,1000,,active,1,Sanity-3VFormat-2.csv,35774,20250702,1300,20250702,1459,QL2,DL_IP,*,DL,1,1,0,Daily,17535,24
Daily,17452,24,20250702,1100,20250702,1659,1,1,129,QATEST,QATEST-Jun17,daily,600,1200,(null),active,1,provtest.csv,36142,20250702,1100,20250702,1659,TP,1G,*,GDS,1,1,0,Daily,17452,24
Daily,17554,24,20250703,1300,20250703,1459,1,1,123,QATEST,QATEST-Prod-Collection,daily,800,1000,,active,1,Sanity-3VFormat-2.csv,35774,20250703,1300,20250703,1459,QL2,DL_IP,*,DL,1,1,0,Daily,17554,24
Daily,17567,8459,20250701,400,20250701,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,36856,20250701,400,20250701,959,AI,F9,*,F9,1,1,0,Daily,17567,20
Daily,17582,8459,20250702,400,20250702,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,36856,20250702,400,20250702,959,AI,F9,*,F9,1,1,0,Daily,17582,20
Daily,17598,8460,20250703,400,20250703,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,36856,20250703,400,20250703,959,AI,F9,*,F9,1,1,0,Daily,17598,19
Daily,17443,155391,20250702,0,20250702,359,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_A1.csv,32335,20250702,0,20250702,1059,TP,1G,*,DL,2,1,0,Daily,17443,19
Daily,17597,8459,20250703,400,20250703,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,36856,20250703,400,20250703,959,AI,F9,*,F9,1,1,0,Daily,17597,19
Daily,17431,183154,20250701,0,20250701,359,2,1,103,SK,DP,daily,100,630,,active,1,27JUN25Mastersubscriptions3VDPTemplate.csv,36799,20250630,2300,20250701,359,TP,1G,*,DL,2,1,0,Daily,17431,19
Daily,17454,143515,20250703,0,20250703,359,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_A1.csv,32335,20250703,0,20250703,1059,TP,1G,*,DL,2,1,0,Daily,17454,19
Daily,17431,183154,20250701,0,20250701,359,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_A1.csv,32335,20250701,0,20250701,1059,TP,1G,*,DL,2,1,0,Daily,17431,19
Daily,17454,143515,20250703,0,20250703,359,2,1,103,SK,DP,daily,100,630,,active,1,27JUN25Mastersubscriptions3VDPTemplate.csv,36799,20250702,2300,20250703,359,TP,1G,*,DL,2,1,0,Daily,17454,19
Daily,17443,155391,20250702,0,20250702,359,2,1,103,SK,DP,daily,100,630,,active,1,27JUN25Mastersubscriptions3VDPTemplate.csv,36799,20250701,2300,20250702,359,TP,1G,*,DL,2,1,0,Daily,17443,19
Daily,17568,8460,20250701,400,20250701,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,36856,20250701,400,20250701,959,AI,F9,*,F9,1,1,0,Daily,17568,18
Daily,17583,8460,20250702,400,20250702,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,36856,20250702,400,20250702,959,AI,F9,*,F9,1,1,0,Daily,17583,18
Daily,17530,9270,20250702,0,20250702,1059,1,1,102,AA,AA_CanadaAlaskaHawaii,daily,1900,600,,active,1,AA_CAH.csv,34690,20250702,0,20250702,1059,QL2,DL_IP,*,DL,1,1,0,Daily,17530,18
